Traffic_registration_point,Name,Road_reference,From,To,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Year,Month,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier,YearMonth,Monthly_Traffic_Volume,Daily_Mean_Traffic_Volume,Percent_Light_Vehicles,Percent_Heavy_Vehicles,Percent_5_6m_to_7_6m,Percent_7_6m_to_12_5m,Percent_12_5m_to_16_0m,Percent_16_0m_to_24_0m,Percent_Over_24_0m,Confidence_Interval,Traffic_Quality_Grade,is_weekend,season,heavy_vehicle_ratio,traffic_volume_category,traffic_quality_category,date,day_type
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,4925,4925,4925,100.0,30,30,0,19,99.6,1,4436,470,214,71,5,181,180,1,2023,3,Friday,4436,1122,5558,-633,0,False,2023-03,30111,6022.2,1.8913046193039198,0.45830887770520873,0.08984408062795116,0.02934675374951609,0.00208133005315717,0.07159775382860664,0.00027751067375428925,6022.2,99.76,0,Winter,0.22781725888324872,Low,Good,2023-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,5112,5112,5112,100.0,30,30,0,3,99.9,2,4651,458,218,70,5,164,164,0,2023,3,Friday,4651,1079,5730,-618,0,False,2023-03,30111,6022.2,1.8913046193039198,0.45830887770520873,0.08984408062795116,0.02934675374951609,0.00208133005315717,0.07159775382860664,0.00027751067375428925,6022.2,99.76,0,Winter,0.21107198748043818,Medium,Good,2023-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,5116,5116,5116,100.0,30,30,0,3,99.9,Totalt i retning Hausmannsgate,4656,457,217,70,5,164,164,0,2023,3,Friday,4656,1077,5733,-617,0,False,2023-03,30111,6022.2,1.8913046193039198,0.45830887770520873,0.08984408062795116,0.02934675374951609,0.00208133005315717,0.07159775382860664,0.00027751067375428925,6022.2,99.76,0,Winter,0.21051602814698983,Medium,Good,2023-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,4921,4921,4921,100.0,30,30,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4431,472,214,71,5,181,180,1,2023,3,Friday,4431,1124,5555,-634,0,False,2023-03,30111,6022.2,1.8913046193039198,0.45830887770520873,0.08984408062795116,0.02934675374951609,0.00208133005315717,0.07159775382860664,0.00027751067375428925,6022.2,99.76,0,Winter,0.22840885998780736,Low,Good,2023-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-03-31 22:00:00,2023-04-30 22:00:00,10037,10037,10037,100.0,30,30,0,22,99.8,Totalt,9087,929,432,141,10,346,344,2,2023,3,Friday,9087,2204,11291,-1254,0,True,2023-03,30111,6022.2,1.8913046193039198,0.45830887770520873,0.08984408062795116,0.02934675374951609,0.00208133005315717,0.07159775382860664,0.00027751067375428925,6022.2,99.76,0,Winter,0.21958752615323304,High,Good,2023-03-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,5352,5352,5352,100.0,31,31,0,26,99.5,1,4796,530,244,83,8,194,193,1,2023,4,Sunday,4796,1253,6049,-697,0,False,2023-04,32757,6551.4,2.0495550810123038,0.5088158203284894,0.10254019395220988,0.03461945655084758,0.003538261090367188,0.07555228092960525,0.00020813300531571694,6551.4,99.7,1,Spring,0.23411808669656203,Medium,Good,2023-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,5567,5567,5567,100.0,31,31,0,5,99.9,2,5051,511,248,83,9,170,170,0,2023,4,Sunday,5051,1191,6242,-675,0,False,2023-04,32757,6551.4,2.0495550810123038,0.5088158203284894,0.10254019395220988,0.03461945655084758,0.003538261090367188,0.07555228092960525,0.00020813300531571694,6551.4,99.7,1,Spring,0.21393928507275015,Medium,Good,2023-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,5580,5580,5580,100.0,31,31,0,5,99.9,Totalt i retning Hausmannsgate,5066,509,247,82,9,171,171,0,2023,4,Sunday,5066,1189,6255,-675,0,False,2023-04,32757,6551.4,2.0495550810123038,0.5088158203284894,0.10254019395220988,0.03461945655084758,0.003538261090367188,0.07555228092960525,0.00020813300531571694,6551.4,99.7,1,Spring,0.21308243727598566,Medium,Good,2023-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,5339,5339,5339,100.0,31,31,0,26,99.5,Totalt i retning Waldemar Tranes Gt.,4782,531,246,84,8,193,192,1,2023,4,Sunday,4782,1255,6037,-698,0,False,2023-04,32757,6551.4,2.0495550810123038,0.5088158203284894,0.10254019395220988,0.03461945655084758,0.003538261090367188,0.07555228092960525,0.00020813300531571694,6551.4,99.7,1,Spring,0.2350627458325529,Medium,Good,2023-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-04-30 22:00:00,2023-05-31 22:00:00,10919,10919,10919,100.0,31,31,0,31,99.7,Totalt,9847,1041,493,167,17,364,363,1,2023,4,Sunday,9847,2446,12293,-1374,0,True,2023-04,32757,6551.4,2.0495550810123038,0.5088158203284894,0.10254019395220988,0.03461945655084758,0.003538261090367188,0.07555228092960525,0.00020813300531571694,6551.4,99.7,1,Spring,0.22401318802088102,High,Good,2023-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,5472,5472,5472,100.0,30,30,0,22,99.6,1,4866,584,279,96,8,199,198,1,2023,5,Wednesday,4866,1365,6231,-759,0,False,2023-05,33474,6694.8,2.079109967767135,0.5528706397869828,0.11572195095553862,0.04016967002593337,0.00388514943256005,0.0774254779774467,0.00027751067375428925,6694.8,99.76,0,Spring,0.24945175438596492,Medium,Good,2023-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,5686,5686,5686,100.0,30,30,0,4,99.9,2,5124,558,277,97,10,174,174,0,2023,5,Wednesday,5124,1290,6414,-728,0,False,2023-05,33474,6694.8,2.079109967767135,0.5528706397869828,0.11572195095553862,0.04016967002593337,0.00388514943256005,0.0774254779774467,0.00027751067375428925,6694.8,99.76,0,Spring,0.22687302145620822,High,Good,2023-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,5688,5688,5688,100.0,30,30,0,4,99.9,Totalt i retning Hausmannsgate,5129,555,275,95,10,174,174,0,2023,5,Wednesday,5129,1283,6412,-724,0,False,2023-05,33474,6694.8,2.079109967767135,0.5528706397869828,0.11572195095553862,0.04016967002593337,0.00388514943256005,0.0774254779774467,0.00027751067375428925,6694.8,99.76,0,Spring,0.22556258790436007,High,Good,2023-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,5470,5470,5470,100.0,30,30,0,23,99.6,Totalt i retning Waldemar Tranes Gt.,4860,587,281,98,9,199,198,1,2023,5,Wednesday,4860,1373,6233,-763,0,False,2023-05,33474,6694.8,2.079109967767135,0.5528706397869828,0.11572195095553862,0.04016967002593337,0.00388514943256005,0.0774254779774467,0.00027751067375428925,6694.8,99.76,0,Spring,0.2510054844606947,Medium,Good,2023-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-05-31 22:00:00,2023-06-30 22:00:00,11158,11158,11158,100.0,30,30,0,27,99.8,Totalt,9989,1142,556,193,19,374,372,2,2023,5,Wednesday,9989,2658,12647,-1489,0,True,2023-05,33474,6694.8,2.079109967767135,0.5528706397869828,0.11572195095553862,0.04016967002593337,0.00388514943256005,0.0774254779774467,0.00027751067375428925,6694.8,99.76,0,Spring,0.23821473382326583,High,Good,2023-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,4274,4274,4274,100.0,31,31,0,6,99.9,1,3816,452,210,69,6,167,167,0,2023,6,Friday,3816,1071,4887,-613,0,False,2023-06,25795,5159.0,1.603040406941652,0.43603864613642707,0.08658333021133825,0.029138620744200375,0.0027057290691043204,0.06632505102727514,6.937766843857231e-05,5159.0,99.94000000000001,0,Spring,0.25058493214787086,Low,Good,2023-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,4324,4324,4324,100.0,31,31,0,2,100.0,2,3886,436,206,71,7,152,152,0,2023,6,Friday,3886,1024,4910,-586,0,False,2023-06,25795,5159.0,1.603040406941652,0.43603864613642707,0.08658333021133825,0.029138620744200375,0.0027057290691043204,0.06632505102727514,6.937766843857231e-05,5159.0,99.94000000000001,0,Spring,0.23681776133209992,Low,Good,2023-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,4327,4327,4327,100.0,31,31,0,2,100.0,Totalt i retning Hausmannsgate,3892,433,204,70,7,152,152,0,2023,6,Friday,3892,1018,4910,-583,0,False,2023-06,25795,5159.0,1.603040406941652,0.43603864613642707,0.08658333021133825,0.029138620744200375,0.0027057290691043204,0.06632505102727514,6.937766843857231e-05,5159.0,99.94000000000001,0,Spring,0.2352669285879362,Low,Good,2023-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,4271,4271,4271,100.0,31,31,0,6,99.9,Totalt i retning Waldemar Tranes Gt.,3810,455,212,70,6,167,167,0,2023,6,Friday,3810,1077,4887,-616,0,False,2023-06,25795,5159.0,1.603040406941652,0.43603864613642707,0.08658333021133825,0.029138620744200375,0.0027057290691043204,0.06632505102727514,6.937766843857231e-05,5159.0,99.94000000000001,0,Spring,0.2521657691407165,Low,Good,2023-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-06-30 22:00:00,2023-07-31 22:00:00,8599,8599,8599,100.0,31,31,0,9,99.9,Totalt,7702,888,416,140,13,319,318,1,2023,6,Friday,7702,2095,9797,-1198,0,True,2023-06,25795,5159.0,1.603040406941652,0.43603864613642707,0.08658333021133825,0.029138620744200375,0.0027057290691043204,0.06632505102727514,6.937766843857231e-05,5159.0,99.94000000000001,0,Spring,0.2436329805791371,High,Good,2023-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,5440,5440,5440,100.0,31,31,0,31,99.4,1,4827,583,286,90,9,198,196,2,2023,7,Monday,4827,1364,6191,-751,0,False,2023-07,32832,6566.4,2.035332658982396,0.5476673146540899,0.11717888199274863,0.037255807951513335,0.0040239047694371945,0.07652356828774527,0.00041626601063143387,6566.4,99.66,0,Summer,0.25073529411764706,Medium,Good,2023-07-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,5504,5504,5504,100.0,31,31,0,4,99.9,2,4952,548,277,89,10,172,172,0,2023,7,Monday,4952,1268,6220,-716,0,False,2023-07,32832,6566.4,2.035332658982396,0.5476673146540899,0.11717888199274863,0.037255807951513335,0.0040239047694371945,0.07652356828774527,0.00041626601063143387,6566.4,99.66,0,Summer,0.23037790697674418,Medium,Good,2023-07-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,5505,5505,5505,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,4957,544,275,88,10,172,172,0,2023,7,Monday,4957,1261,6218,-713,0,False,2023-07,32832,6566.4,2.035332658982396,0.5476673146540899,0.11717888199274863,0.037255807951513335,0.0040239047694371945,0.07652356828774527,0.00041626601063143387,6566.4,99.66,0,Summer,0.2290644868301544,Medium,Good,2023-07-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,5439,5439,5439,100.0,31,31,0,31,99.4,Totalt i retning Waldemar Tranes Gt.,4822,586,288,91,10,198,196,2,2023,7,Monday,4822,1371,6193,-754,0,False,2023-07,32832,6566.4,2.035332658982396,0.5476673146540899,0.11717888199274863,0.037255807951513335,0.0040239047694371945,0.07652356828774527,0.00041626601063143387,6566.4,99.66,0,Summer,0.2520683949255378,Medium,Good,2023-07-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-07-31 22:00:00,2023-08-31 22:00:00,10944,10944,10944,100.0,31,31,0,35,99.7,Totalt,9779,1131,563,179,19,369,367,2,2023,7,Monday,9779,2630,12409,-1465,0,True,2023-07,32832,6566.4,2.035332658982396,0.5476673146540899,0.11717888199274863,0.037255807951513335,0.0040239047694371945,0.07652356828774527,0.00041626601063143387,6566.4,99.66,0,Summer,0.24031432748538012,High,Good,2023-07-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,5315,5315,5315,100.0,30,30,0,23,99.6,1,4728,564,267,83,9,204,202,2,2023,8,Thursday,4728,1331,6059,-744,0,False,2023-08,32817,6563.4,2.037275233698676,0.5460716282800028,0.11488941893427575,0.03489696722460187,0.003954527100998622,0.07909054201997244,0.00041626601063143387,6563.4,99.74,0,Summer,0.2504233301975541,Medium,Good,2023-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,5624,5624,5624,100.0,30,30,0,7,99.9,2,5060,557,285,84,10,178,178,0,2023,8,Thursday,5060,1292,6352,-728,0,False,2023-08,32817,6563.4,2.037275233698676,0.5460716282800028,0.11488941893427575,0.03489696722460187,0.003954527100998622,0.07909054201997244,0.00041626601063143387,6563.4,99.74,0,Summer,0.22972972972972974,Medium,Good,2023-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,5625,5625,5625,100.0,30,30,0,7,99.9,Totalt i retning Hausmannsgate,5065,554,283,83,10,178,178,0,2023,8,Thursday,5065,1286,6351,-726,0,False,2023-08,32817,6563.4,2.037275233698676,0.5460716282800028,0.11488941893427575,0.03489696722460187,0.003954527100998622,0.07909054201997244,0.00041626601063143387,6563.4,99.74,0,Summer,0.22862222222222223,Medium,Good,2023-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,5314,5314,5314,100.0,30,30,0,23,99.6,Totalt i retning Waldemar Tranes Gt.,4724,567,269,85,9,204,202,2,2023,8,Thursday,4724,1338,6062,-748,0,False,2023-08,32817,6563.4,2.037275233698676,0.5460716282800028,0.11488941893427575,0.03489696722460187,0.003954527100998622,0.07909054201997244,0.00041626601063143387,6563.4,99.74,0,Summer,0.2517877305231464,Medium,Good,2023-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-08-31 22:00:00,2023-09-30 22:00:00,10939,10939,10939,100.0,30,30,0,30,99.7,Totalt,9788,1121,552,168,19,382,380,2,2023,8,Thursday,9788,2624,12412,-1473,0,True,2023-08,32817,6563.4,2.037275233698676,0.5460716282800028,0.11488941893427575,0.03489696722460187,0.003954527100998622,0.07909054201997244,0.00041626601063143387,6563.4,99.74,0,Summer,0.2398756741932535,High,Good,2023-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,5145,5145,5145,100.0,31,31,0,21,99.6,1,4585,538,252,84,7,195,194,1,2023,9,Saturday,4585,1271,5856,-711,0,False,2023-09,31711,6342.2,1.9731008903929967,0.5187368269152053,0.10656409872164707,0.034966344893040444,0.0031219950797357543,0.0761766799455524,0.00027751067375428925,6342.2,99.74,1,Summer,0.24703595724003888,Medium,Good,2023-09-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,5425,5425,5425,100.0,31,31,0,6,99.9,2,4895,524,260,84,8,172,172,0,2023,9,Saturday,4895,1220,6115,-690,0,False,2023-09,31711,6342.2,1.9731008903929967,0.5187368269152053,0.10656409872164707,0.034966344893040444,0.0031219950797357543,0.0761766799455524,0.00027751067375428925,6342.2,99.74,1,Summer,0.2248847926267281,Medium,Good,2023-09-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,5428,5428,5428,100.0,31,31,0,6,99.9,Totalt i retning Hausmannsgate,4900,522,258,83,8,172,172,0,2023,9,Saturday,4900,1215,6115,-687,0,False,2023-09,31711,6342.2,1.9731008903929967,0.5187368269152053,0.10656409872164707,0.034966344893040444,0.0031219950797357543,0.0761766799455524,0.00027751067375428925,6342.2,99.74,1,Summer,0.22383935151068535,Medium,Good,2023-09-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,5143,5143,5143,100.0,31,31,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4580,541,254,85,7,195,194,1,2023,9,Saturday,4580,1277,5857,-714,0,False,2023-09,31711,6342.2,1.9731008903929967,0.5187368269152053,0.10656409872164707,0.034966344893040444,0.0031219950797357543,0.0761766799455524,0.00027751067375428925,6342.2,99.74,1,Summer,0.2482986583706008,Medium,Good,2023-09-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-09-30 22:00:00,2023-10-31 23:00:00,10570,10570,10570,100.0,31,31,0,27,99.7,Totalt,9480,1063,512,168,15,368,366,2,2023,9,Saturday,9480,2494,11974,-1404,0,True,2023-09,31711,6342.2,1.9731008903929967,0.5187368269152053,0.10656409872164707,0.034966344893040444,0.0031219950797357543,0.0761766799455524,0.00027751067375428925,6342.2,99.74,1,Summer,0.23595080416272468,High,Good,2023-09-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,5181,5181,5181,100.0,30,30,0,20,99.6,1,4614,547,251,87,7,203,202,1,2023,10,Tuesday,4614,1298,5912,-731,0,False,2023-10,32179,6435.8,1.99870125004683,0.5374687973936197,0.10989422680669855,0.036839541940881904,0.003330128085051471,0.0789517866830953,0.00020813300531571694,6435.8,99.76,0,Autumn,0.2505307855626327,Medium,Good,2023-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,5545,5545,5545,100.0,30,30,0,3,99.9,2,4989,554,277,90,9,178,178,0,2023,10,Tuesday,4989,1286,6275,-730,0,False,2023-10,32179,6435.8,1.99870125004683,0.5374687973936197,0.10989422680669855,0.036839541940881904,0.003330128085051471,0.0789517866830953,0.00020813300531571694,6435.8,99.76,0,Autumn,0.23192064923354375,Medium,Good,2023-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,5544,5544,5544,100.0,30,30,0,3,99.9,Totalt i retning Hausmannsgate,4991,550,275,89,9,177,177,0,2023,10,Tuesday,4991,1277,6268,-724,0,False,2023-10,32179,6435.8,1.99870125004683,0.5374687973936197,0.10989422680669855,0.036839541940881904,0.003330128085051471,0.0789517866830953,0.00020813300531571694,6435.8,99.76,0,Autumn,0.23033910533910534,Medium,Good,2023-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,5182,5182,5182,100.0,30,30,0,20,99.6,Totalt i retning Waldemar Tranes Gt.,4612,550,253,88,7,203,202,1,2023,10,Tuesday,4612,1304,5916,-734,0,False,2023-10,32179,6435.8,1.99870125004683,0.5374687973936197,0.10989422680669855,0.036839541940881904,0.003330128085051471,0.0789517866830953,0.00020813300531571694,6435.8,99.76,0,Autumn,0.2516402933230413,Medium,Good,2023-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-10-31 23:00:00,2023-11-30 23:00:00,10727,10727,10727,100.0,30,30,0,23,99.8,Totalt,9603,1101,528,177,16,380,379,1,2023,10,Tuesday,9603,2582,12185,-1458,0,True,2023-10,32179,6435.8,1.99870125004683,0.5374687973936197,0.10989422680669855,0.036839541940881904,0.003330128085051471,0.0789517866830953,0.00020813300531571694,6435.8,99.76,0,Autumn,0.24070103477207047,High,Good,2023-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,4780,4780,4780,100.0,31,31,0,17,99.6,1,4307,456,199,66,5,186,185,1,2023,11,Thursday,4307,1098,5405,-625,0,False,2023-11,29193,5838.6,1.8326111118048878,0.4508854671822815,0.08512639917412823,0.027681689706990354,0.002428218395350031,0.07326281787113237,0.00020813300531571694,5838.6,99.76,0,Autumn,0.2297071129707113,Low,Good,2023-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,4951,4951,4951,100.0,31,31,0,3,99.9,2,4498,451,210,67,7,167,167,0,2023,11,Thursday,4498,1069,5567,-616,0,False,2023-11,29193,5838.6,1.8326111118048878,0.4508854671822815,0.08512639917412823,0.027681689706990354,0.002428218395350031,0.07326281787113237,0.00020813300531571694,5838.6,99.76,0,Autumn,0.21591597657038983,Low,Good,2023-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,4952,4952,4952,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4501,448,208,66,7,167,167,0,2023,11,Thursday,4501,1063,5564,-612,0,False,2023-11,29193,5838.6,1.8326111118048878,0.4508854671822815,0.08512639917412823,0.027681689706990354,0.002428218395350031,0.07326281787113237,0.00020813300531571694,5838.6,99.76,0,Autumn,0.21466074313408723,Low,Good,2023-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,4779,4779,4779,100.0,31,31,0,17,99.6,Totalt i retning Waldemar Tranes Gt.,4304,458,201,67,5,186,185,1,2023,11,Thursday,4304,1103,5407,-628,0,False,2023-11,29193,5838.6,1.8326111118048878,0.4508854671822815,0.08512639917412823,0.027681689706990354,0.002428218395350031,0.07326281787113237,0.00020813300531571694,5838.6,99.76,0,Autumn,0.23080142289181838,Low,Good,2023-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-11-30 23:00:00,2023-12-31 23:00:00,9731,9731,9731,100.0,31,31,0,19,99.8,Totalt,8805,907,409,133,11,353,352,1,2023,11,Thursday,8805,2166,10971,-1240,0,True,2023-11,29193,5838.6,1.8326111118048878,0.4508854671822815,0.08512639917412823,0.027681689706990354,0.002428218395350031,0.07326281787113237,0.00020813300531571694,5838.6,99.76,0,Autumn,0.22258760661802487,High,Good,2023-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,4693,4693,4693,100.0,31,31,0,15,99.7,1,4204,474,219,73,5,177,176,1,2023,12,Sunday,4204,1125,5329,-636,0,False,2023-12,28110,5622.0,1.752896170768968,0.4574069680155073,0.09157852233891546,0.02948550908639324,0.00208133005315717,0.07014082279139662,0.00020813300531571694,5622.0,99.8,1,Autumn,0.23971873002343916,Low,Good,2023-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,4677,4677,4677,100.0,31,31,0,3,99.9,2,4218,456,221,69,5,161,161,0,2023,12,Sunday,4218,1073,5291,-614,0,False,2023-12,28110,5622.0,1.752896170768968,0.4574069680155073,0.09157852233891546,0.02948550908639324,0.00208133005315717,0.07014082279139662,0.00020813300531571694,5622.0,99.8,1,Autumn,0.2294205687406457,Low,Good,2023-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,4677,4677,4677,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4220,454,219,68,5,161,161,0,2023,12,Sunday,4220,1068,5288,-611,0,False,2023-12,28110,5622.0,1.752896170768968,0.4574069680155073,0.09157852233891546,0.02948550908639324,0.00208133005315717,0.07014082279139662,0.00020813300531571694,5622.0,99.8,1,Autumn,0.2283515073765234,Low,Good,2023-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,4693,4693,4693,100.0,31,31,0,15,99.7,Totalt i retning Waldemar Tranes Gt.,4202,476,221,73,5,177,176,1,2023,12,Sunday,4202,1129,5331,-638,0,False,2023-12,28110,5622.0,1.752896170768968,0.4574069680155073,0.09157852233891546,0.02948550908639324,0.00208133005315717,0.07014082279139662,0.00020813300531571694,5622.0,99.8,1,Autumn,0.24057106328574474,Low,Good,2023-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-12-31 23:00:00,2024-01-31 23:00:00,9370,9370,9370,100.0,31,31,0,18,99.8,Totalt,8422,930,440,142,10,338,337,1,2023,12,Sunday,8422,2198,10620,-1250,0,True,2023-12,28110,5622.0,1.752896170768968,0.4574069680155073,0.09157852233891546,0.02948550908639324,0.00208133005315717,0.07014082279139662,0.00020813300531571694,5622.0,99.8,1,Autumn,0.2345784418356457,High,Good,2023-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,4907,4907,4907,100.0,29,29,0,16,99.7,1,4388,504,224,77,7,195,194,1,2024,1,Wednesday,4388,1202,5590,-683,0,False,2024-01,29166,5833.2,1.815336072363683,0.4861987004175148,0.09359047472363406,0.030664929449848964,0.0025669737322271758,0.07728672264056956,0.00020813300531571694,5833.2,99.82000000000001,0,Winter,0.24495618504177705,Low,Good,2024-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,4815,4815,4815,100.0,29,29,0,2,100.0,2,4334,478,225,70,5,177,177,0,2024,1,Wednesday,4334,1132,5466,-651,0,False,2024-01,29166,5833.2,1.815336072363683,0.4861987004175148,0.09359047472363406,0.030664929449848964,0.0025669737322271758,0.07728672264056956,0.00020813300531571694,5833.2,99.82000000000001,0,Winter,0.23509865005192107,Low,Good,2024-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,4817,4817,4817,100.0,29,29,0,3,99.9,Totalt i retning Hausmannsgate,4338,476,224,70,5,177,177,0,2024,1,Wednesday,4338,1129,5467,-650,0,False,2024-01,29166,5833.2,1.815336072363683,0.4861987004175148,0.09359047472363406,0.030664929449848964,0.0025669737322271758,0.07728672264056956,0.00020813300531571694,5833.2,99.82000000000001,0,Winter,0.23437824372015778,Low,Good,2024-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-01-31 23:00:00,2024-02-29 23:00:00,4905,4905,4905,100.0,29,29,0,15,99.7,Totalt i retning Waldemar Tranes Gt.,4384,506,226,78,7,195,194,1,2024,1,Wednesday,4384,1207,5591,-686,0,False,2024-01,29166,5833.2,1.815336072363683,0.4861987004175148,0.09359047472363406,0.030664929449848964,0.0025669737322271758,0.07728672264056956,0.00020813300531571694,5833.2,99.82000000000001,0,Winter,0.24607543323139652,Low,Good,2024-01-31,Workday
